recording_id,species,scientific_name,country,location,quality,length_s,date,file_path
129200,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Łomianki (near  Łomianki Dolne), Warsaw West County, Masovian Voivodeship",A,0:22,2013-04-11,data\processed_wav\129200.wav
123747,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Łomianki (near  Łomianki Dolne), Warsaw West County, Masovian Voivodeship",A,5:13,2013-03-05,data\processed_wav\123747.wav
123746,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Łomianki (near  Łomianki Dolne), Warsaw West County, Masovian Voivodeship",A,3:45,2013-03-05,data\processed_wav\123746.wav
113905,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Warszawa (near  Warsaw), Warszawa, Mazowieckie",A,1:36,2012-12-01,data\processed_wav\113905.wav
113718,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Tarnawa Wyżna, Bieszczady, Poland",A,0:50,2012-09-30,data\processed_wav\113718.wav
113716,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Jabłonna (near  Kawęczyn), Świdnik County, Lublin Voivodeship",A,0:23,2012-04-04,data\processed_wav\113716.wav
113715,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Jabłonna (near  Kawęczyn), Świdnik County, Lublin Voivodeship",A,0:19,2012-04-04,data\processed_wav\113715.wav
113714,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Jabłonna (near  Kawęczyn), Świdnik County, Lublin Voivodeship",A,1:24,2012-04-04,data\processed_wav\113714.wav
113713,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Lutowiska (near  Stuposiany), Bieszczady County, Podkarpackie",A,1:18,2012-04-04,data\processed_wav\113713.wav
113712,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,Forest near Fatten (Las w pobliżu Tuczna),A,0:30,2010-05-03,data\processed_wav\113712.wav
42688,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Middle Vistula, Tarchomin, Warsaw",A,0:23,2010-01-10,data\processed_wav\42688.wav
42222,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,Jaszczów,A,1:01,2009-12-28,data\processed_wav\42222.wav
42220,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,Jaszczów,A,1:24,2009-12-28,data\processed_wav\42220.wav
1135092,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Sadki (near  Bnin), Nakło County, Kuyavian-Pomeranian Voivodeship",A,2:44,2026-05-17,data\processed_wav\1135092.wav
1134332,Common Rosefinch,Carpodacus erythrinus,Poland,Sarnów Ponds (Stawy Sarnów koło Kucin),A,0:19,2026-05-17,data\processed_wav\1134332.wav
1134331,Common Rosefinch,Carpodacus erythrinus,Poland,Sarnów Ponds (Stawy Sarnów koło Kucin),A,0:28,2026-05-17,data\processed_wav\1134331.wav
908869,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Kcynia (near  Ludwikowo), Nakło County, Kuyavian-Pomeranian Voivodeship",A,0:19,2024-05-30,data\processed_wav\908869.wav
906379,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Milicz (near  Milicz), Milicz County, Lower Silesian Voivodeship",A,0:23,2024-05-24,data\processed_wav\906379.wav
808801,Common Rosefinch,Carpodacus erythrinus,Poland,"Hel, Powiat pucki, pomorskie",A,0:31,2023-06-08,data\processed_wav\808801.wav
791231,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Podegrodzie (near  Podegrodzie), nowosądecki, Lesser Poland Voivodeship",A,0:25,2022-05-29,data\processed_wav\791231.wav
790098,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Podegrodzie (near  Stary Sącz), nowosądecki, Małopolskie",A,2:23,2022-05-15,data\processed_wav\790098.wav
785973,Common Rosefinch,Carpodacus erythrinus,Poland,"Kraków, Kraków, Małopolskie",A,1:02,2022-05-15,data\processed_wav\785973.wav
743414,Common Rosefinch,Carpodacus erythrinus,Poland,"Mścichy, Gmina Radziłów, grajewski, podlaskie",A,0:31,2022-06-05,data\processed_wav\743414.wav
724395,Common Rosefinch,Carpodacus erythrinus,Poland,"Kraków, Kraków, Małopolskie",A,0:19,2022-05-15,data\processed_wav\724395.wav
477367,Common Rosefinch,Carpodacus erythrinus,Poland,The Biebrza National Park,A,0:27,2019-05-19,data\processed_wav\477367.wav
477362,Common Rosefinch,Carpodacus erythrinus,Poland,The Biebrza National Park,A,0:30,2019-05-19,data\processed_wav\477362.wav
449203,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Milicz (near  Milicz), milicki, Województwo dolnośląskie",A,0:17,2018-06-05,data\processed_wav\449203.wav
345433,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Białowieża (near  Białowieża), hajnowski, podlaskie",A,0:36,2016-07-14,data\processed_wav\345433.wav
328380,Common Rosefinch,Carpodacus erythrinus,Poland,Biebrza National Park,A,1:29,2016-05-11,data\processed_wav\328380.wav
198969,Common Rosefinch,Carpodacus erythrinus,Poland,"Kaniuki, białostocki, Podlaskie Voivodeship",A,2:02,2014-05-26,data\processed_wav\198969.wav
140571,Common Rosefinch,Carpodacus erythrinus,Poland,"Gmina Narewka (near  Michnówka), Hajnówka County, Podlaskie Voivodeship",A,0:38,2007-06-06,data\processed_wav\140571.wav
134546,Common Rosefinch,Carpodacus erythrinus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,0:35,2013-05-22,data\processed_wav\134546.wav
134545,Common Rosefinch,Carpodacus erythrinus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,1:50,2013-05-22,data\processed_wav\134545.wav
134544,Common Rosefinch,Carpodacus erythrinus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,0:31,2013-05-22,data\processed_wav\134544.wav
134543,Common Rosefinch,Carpodacus erythrinus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,0:24,2013-05-22,data\processed_wav\134543.wav
129529,Common Rosefinch,Carpodacus erythrinus,Poland,Siemanowká lake,A,1:11,2012-05-27,data\processed_wav\129529.wav
129528,Common Rosefinch,Carpodacus erythrinus,Poland,Siemanowká lake,A,0:18,2012-05-27,data\processed_wav\129528.wav
129461,Common Rosefinch,Carpodacus erythrinus,Poland,Bialowieza,A,0:28,2012-05-21,data\processed_wav\129461.wav
116931,Common Rosefinch,Carpodacus erythrinus,Poland,"Narew National Park, Podlaskie Voivodeship",A,0:48,2012-07-10,data\processed_wav\116931.wav
36741,Common Rosefinch,Carpodacus erythrinus,Poland,Biebrza Marshes ,A,1:10,2008-06-04,data\processed_wav\36741.wav
36737,Common Rosefinch,Carpodacus erythrinus,Poland,Biebrza Marshes ,A,1:10,2008-06-06,data\processed_wav\36737.wav
36403,Common Rosefinch,Carpodacus erythrinus,Poland,Biebrza Marshes ,A,0:39,2008-06-04,data\processed_wav\36403.wav
648953,European Greenfinch,Chloris chloris,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:39,2021-05-15,data\processed_wav\648953.wav
592670,European Greenfinch,Chloris chloris,Poland,"Warszawa (near  Warsaw), Warszawa, Mazowieckie",A,0:52,2013-02-22,data\processed_wav\592670.wav
592661,European Greenfinch,Chloris chloris,Poland,"Gmina Lutowiska (near  Tarnawa Niżna), Powiat bieszczadzki, Podkarpackie",A,1:03,2011-04-01,data\processed_wav\592661.wav
592658,European Greenfinch,Chloris chloris,Poland,"Gmina Lutowiska (near  Tarnawa Niżna), Powiat bieszczadzki, Podkarpackie",A,0:27,2011-04-01,data\processed_wav\592658.wav
592657,European Greenfinch,Chloris chloris,Poland,"Gmina Lutowiska (near  Tarnawa Niżna), Powiat bieszczadzki, Podkarpackie",A,0:11,2011-04-01,data\processed_wav\592657.wav
327983,European Greenfinch,Chloris chloris,Poland,Biebrza National Park,A,1:10,2016-05-14,data\processed_wav\327983.wav
204522,European Greenfinch,Chloris chloris,Poland,"Podsupraśl, Podlaskie Voivodeship",A,0:20,2014-11-30,data\processed_wav\204522.wav
202317,European Greenfinch,Chloris chloris,Poland,Zatoka Gdańska,A,0:13,2014-11-11,data\processed_wav\202317.wav
202316,European Greenfinch,Chloris chloris,Poland,Zatoka Gdańska,A,0:28,2014-11-11,data\processed_wav\202316.wav
202315,European Greenfinch,Chloris chloris,Poland,"Gmina Puck, Puck County, Pomeranian Voivodeship",A,0:10,2014-11-11,data\processed_wav\202315.wav
188940,European Greenfinch,Chloris chloris,Poland,"Gmina Góra Kalwaria (near  Czersk, Masovian Voivodeship), Piaseczno County, Masovian Voivodeship",A,0:21,2014-07-26,data\processed_wav\188940.wav
129478,European Greenfinch,Chloris chloris,Poland,Bialowieza,A,1:23,2012-05-18,data\processed_wav\129478.wav
129476,European Greenfinch,Chloris chloris,Poland,Bialowieza,A,1:11,2012-05-18,data\processed_wav\129476.wav
127313,European Greenfinch,Chloris chloris,Poland,"Domaniewice, Łowicz County, Lodzkie",A,2:50,2013-03-23,data\processed_wav\127313.wav
123547,European Greenfinch,Chloris chloris,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,1:38,2013-03-02,data\processed_wav\123547.wav
123546,European Greenfinch,Chloris chloris,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,4:31,2013-03-02,data\processed_wav\123546.wav
122456,European Greenfinch,Chloris chloris,Poland,"Warszawa (near  Warsaw), Warszawa, Mazowieckie",A,3:36,2013-02-22,data\processed_wav\122456.wav
103775,European Greenfinch,Chloris chloris,Poland,Żyrzyn,A,0:30,2012-05-14,data\processed_wav\103775.wav
44996,European Greenfinch,Chloris chloris,Poland,"Utrata, Middle Vistula River",A,1:21,2010-02-27,data\processed_wav\44996.wav
43776,European Greenfinch,Chloris chloris,Poland,"Middle Vistula, Łomianki, Warsaw",A,0:34,2010-01-31,data\processed_wav\43776.wav
43774,European Greenfinch,Chloris chloris,Poland,"Middle Vistula, Łomianki, Warsaw",A,0:14,2010-01-31,data\processed_wav\43774.wav
43773,European Greenfinch,Chloris chloris,Poland,"Middle Vistula, Łomianki, Warsaw",A,0:46,2010-01-31,data\processed_wav\43773.wav
43772,European Greenfinch,Chloris chloris,Poland,"Middle Vistula, Łomianki, Warsaw",A,1:57,2010-01-31,data\processed_wav\43772.wav
879366,Twite,Linaria flavirostris,Poland,"Gmina Kikół (near  Lubin), Powiat lipnowski, Kujawsko-Pomorskie",A,0:12,2024-02-15,data\processed_wav\879366.wav
686404,Twite,Linaria flavirostris,Poland,"Gmina Cyców, łęczyński, Lubelskie",A,0:11,2021-11-14,data\processed_wav\686404.wav
686401,Twite,Linaria flavirostris,Poland,"Gmina Cyców, łęczyński, Lubelskie",A,0:36,2021-11-14,data\processed_wav\686401.wav
215983,Twite,Linaria flavirostris,Poland,"Gmina Zduny (near  Łaźniki), łowicki, województwo łódzkie",A,0:52,2015-03-08,data\processed_wav\215983.wav
213394,Twite,Linaria flavirostris,Poland,"Gmina Zatory (near  Wielęcin), wyszkowski, mazowieckie",A,0:20,2015-02-14,data\processed_wav\213394.wav
213386,Twite,Linaria flavirostris,Poland,"Gmina Zatory (near  Wielęcin), wyszkowski, mazowieckie",A,0:15,2015-02-14,data\processed_wav\213386.wav
42210,Twite,Linaria flavirostris,Poland,Krowie Bagno,A,0:27,2009-12-26,data\processed_wav\42210.wav
42207,Twite,Linaria flavirostris,Poland,Krowie Bagno,A,1:07,2009-12-26,data\processed_wav\42207.wav
943247,Common Linnet,Linaria cannabina,Poland,"Gmina Rychtal (near  Rychtal), Powiat kępiński, Województwo wielkopolskie",A,0:23,2024-10-24,data\processed_wav\943247.wav
943246,Common Linnet,Linaria cannabina,Poland,"Gmina Rychtal (near  Rychtal), Powiat kępiński, Województwo wielkopolskie",A,0:19,2024-10-24,data\processed_wav\943246.wav
712561,Common Linnet,Linaria cannabina,Poland,"Spytkowice, pow.wadowicki, woj.małopolskie",A,0:26,2022-03-31,data\processed_wav\712561.wav
649018,Common Linnet,Linaria cannabina,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,1:14,2021-05-15,data\processed_wav\649018.wav
648952,Common Linnet,Linaria cannabina,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:20,2021-05-15,data\processed_wav\648952.wav
187100,Common Linnet,Linaria cannabina,Poland,Janowica village,A,0:17,2014-07-14,data\processed_wav\187100.wav
129472,Common Linnet,Linaria cannabina,Poland,Bialowieza,A,1:55,2012-05-18,data\processed_wav\129472.wav
123741,Common Linnet,Linaria cannabina,Poland,"Łomianki (near  Łomianki Dolne), Warsaw West County, Masovian Voivodeship",A,4:56,2013-03-05,data\processed_wav\123741.wav
123739,Common Linnet,Linaria cannabina,Poland,"Łomianki (near  Łomianki Dolne), Warsaw West County, Masovian Voivodeship",A,3:22,2013-03-05,data\processed_wav\123739.wav
120735,Common Linnet,Linaria cannabina,Poland,"Warszawa (near  Warsaw), Warszawa, Mazowieckie",A,0:54,2012-01-29,data\processed_wav\120735.wav
120734,Common Linnet,Linaria cannabina,Poland,Janowica village,A,0:13,2012-05-25,data\processed_wav\120734.wav
120711,Common Linnet,Linaria cannabina,Poland,Janowica village,A,2:01,2012-05-16,data\processed_wav\120711.wav
120710,Common Linnet,Linaria cannabina,Poland,"Ozorków, Polska",A,2:17,2010-04-04,data\processed_wav\120710.wav
120709,Common Linnet,Linaria cannabina,Poland,Janowica village,A,0:56,2010-03-20,data\processed_wav\120709.wav
120708,Common Linnet,Linaria cannabina,Poland,Janowica village,A,0:34,2010-03-20,data\processed_wav\120708.wav
120707,Common Linnet,Linaria cannabina,Poland,Janowica village,A,4:25,2010-03-20,data\processed_wav\120707.wav
120706,Common Linnet,Linaria cannabina,Poland,"Ozorków, Polska",A,0:47,2010-04-04,data\processed_wav\120706.wav
120705,Common Linnet,Linaria cannabina,Poland,"Ozorków, Polska",A,2:45,2010-04-04,data\processed_wav\120705.wav
599650,Common Redpoll,Acanthis flammea,Poland,"Akcja Siemianowka Bird Ringing Station (near Siemianowka), Podlaskie Voivodeship",A,0:27,2020-11-01,data\processed_wav\599650.wav
41077,Common Redpoll,Acanthis flammea,Poland,Middle Wistula River ,A,0:13,2006-11-26,data\processed_wav\41077.wav
41076,Common Redpoll,Acanthis flammea,Poland,Middle Wistula River ,A,0:42,2006-11-26,data\processed_wav\41076.wav
41075,Common Redpoll,Acanthis flammea,Poland,Middle Wistula River ,A,0:15,2006-11-26,data\processed_wav\41075.wav
930109,Lesser Redpoll,Acanthis cabaret,Poland,"Jastarnia, Powiat pucki, Województwo pomorskie",A,0:11,2024-06-10,data\processed_wav\930109.wav
756030,Lesser Redpoll,Acanthis cabaret,Poland,"Miszkowice (near  Bukówka), Kamienna Góra County, Lower Silesian Voivodeship",A,0:14,2022-10-13,data\processed_wav\756030.wav
756028,Lesser Redpoll,Acanthis cabaret,Poland,"Miszkowice (near  Bukówka), Kamienna Góra County, Lower Silesian Voivodeship",A,0:20,2022-10-13,data\processed_wav\756028.wav
620926,Lesser Redpoll,Acanthis cabaret,Poland,"Gmina Radziechowy-Wieprz (near  Wieprz), Powiat żywiecki, Śląskie",A,0:16,2020-05-30,data\processed_wav\620926.wav
602189,Lesser Redpoll,Acanthis cabaret,Poland,"Akcja Siemianowka Bird Ringing Station (near Siemianowka), Podlaskie Voivodeship",A,0:14,2020-11-12,data\processed_wav\602189.wav
132617,Lesser Redpoll,Acanthis cabaret,Poland,"Karkonosze National Park (near  Karpacz), jeleniogórski, Dolnoslaskie",A,0:13,2011-05-02,data\processed_wav\132617.wav
132616,Lesser Redpoll,Acanthis cabaret,Poland,"Karkonosze National Park (near  Szklarska Poreba), jeleniogórski, Dolnoslaskie",A,1:29,2013-05-04,data\processed_wav\132616.wav
132612,Lesser Redpoll,Acanthis cabaret,Poland,"Karkonosze National Park (near  Szklarska Poreba), jeleniogórski, Dolnoslaskie",A,0:10,2013-05-04,data\processed_wav\132612.wav
132611,Lesser Redpoll,Acanthis cabaret,Poland,"Karkonosze National Park (near  Szklarska Poreba), jeleniogórski, Dolnoslaskie",A,0:12,2013-05-04,data\processed_wav\132611.wav
132609,Lesser Redpoll,Acanthis cabaret,Poland,"Karkonosze National Park (near  Szklarska Poreba), jeleniogórski, Dolnoslaskie",A,0:14,2013-05-04,data\processed_wav\132609.wav
132608,Lesser Redpoll,Acanthis cabaret,Poland,"Karkonosze National Park (near  Szklarska Poreba), jeleniogórski, Dolnoslaskie",A,0:38,2013-05-04,data\processed_wav\132608.wav
118730,Lesser Redpoll,Acanthis cabaret,Poland,"Bukowe Berdo, Bieszczady, Poland",A,0:46,2012-10-01,data\processed_wav\118730.wav
400204,Parrot Crossbill,Loxia pytyopsittacus,Poland,"Gmina Choczewo, wejherowski, pomorskie",A,0:12,2018-01-22,data\processed_wav\400204.wav
772301,Red Crossbill,Loxia curvirostra,Poland,"Gmina Szczytna (near  Duszniki-Zdrój), Kłodzko County, Lower Silesian Voivodeship",A,1:02,2022-12-30,data\processed_wav\772301.wav
637058,Red Crossbill,Loxia curvirostra,Poland,"Gmina Krynica-Zdrój (near  Krynica-Zdrój), nowosądecki, Małopolskie",A,0:22,2021-04-02,data\processed_wav\637058.wav
406338,Red Crossbill,Loxia curvirostra,Poland,"Ciegielnia Lewicka, Mława County, Masovian Voivodeship",A,1:59,2014-01-14,data\processed_wav\406338.wav
404973,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,1:43,2014-03-05,data\processed_wav\404973.wav
404668,Red Crossbill,Loxia curvirostra,Poland,"Gmina Iłowo-Osada (near  Iłowo-Osada), Działdowo County, Warmian-Masurian Voivodeship",A,0:39,2017-01-24,data\processed_wav\404668.wav
404566,Red Crossbill,Loxia curvirostra,Poland,"Gmina Iłowo-Osada, mławski, mazowieckie",A,1:42,2017-01-23,data\processed_wav\404566.wav
404396,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:14,2017-03-10,data\processed_wav\404396.wav
404271,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,1:55,2017-03-20,data\processed_wav\404271.wav
404269,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:52,2017-03-13,data\processed_wav\404269.wav
404157,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:21,2017-01-21,data\processed_wav\404157.wav
404155,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:20,2017-01-23,data\processed_wav\404155.wav
403936,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:51,2017-02-26,data\processed_wav\403936.wav
403931,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,2:08,2017-01-15,data\processed_wav\403931.wav
390387,Red Crossbill,Loxia curvirostra,Poland,"Krynica Morska, nowodworski, pomorskie",A,0:10,2017-10-01,data\processed_wav\390387.wav
390186,Red Crossbill,Loxia curvirostra,Poland,"Warszawa, Warszawa, mazowieckie",A,0:11,2017-10-15,data\processed_wav\390186.wav
354501,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, Mława County, Masovian Voivodeship",A,2:24,2017-01-22,data\processed_wav\354501.wav
351510,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:55,2017-01-19,data\processed_wav\351510.wav
351230,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,2:30,2017-01-15,data\processed_wav\351230.wav
350893,Red Crossbill,Loxia curvirostra,Poland,"Mława (near  Mlawa), Mława County, Masovian Voivodeship",A,0:44,2017-01-15,data\processed_wav\350893.wav
332105,Red Crossbill,Loxia curvirostra,Poland,"Gmina Wieczfnia Kościelna (near  Cegielnia Lewicka), mławski, mazowieckie",A,2:10,2014-02-06,data\processed_wav\332105.wav
331982,Red Crossbill,Loxia curvirostra,Poland,"Gmina Lipowiec Kościelny, mławski, mazowieckie",A,0:21,2014-03-10,data\processed_wav\331982.wav
291327,Red Crossbill,Loxia curvirostra,Poland,"Gmina Bukowina Tatrzańska (near  Zakopane), tatrzański, małopolskie",A,0:10,2015-11-15,data\processed_wav\291327.wav
291322,Red Crossbill,Loxia curvirostra,Poland,"Gmina Bukowina Tatrzańska (near  Zakopane), tatrzański, małopolskie",A,0:30,2015-11-15,data\processed_wav\291322.wav
290008,Red Crossbill,Loxia curvirostra,Poland,"Gmina Kościelisko (near  Zakopane), tatrzański, małopolskie",A,2:18,2015-11-13,data\processed_wav\290008.wav
289811,Red Crossbill,Loxia curvirostra,Poland,"Gmina Kościelisko (near  Kościelisko), tatrzański, małopolskie",A,0:19,2015-11-12,data\processed_wav\289811.wav
289802,Red Crossbill,Loxia curvirostra,Poland,"Gmina Kościelisko (near  Kościelisko), tatrzański, małopolskie",A,0:24,2015-11-12,data\processed_wav\289802.wav
289800,Red Crossbill,Loxia curvirostra,Poland,"Gmina Kościelisko (near  Kościelisko), tatrzański, małopolskie",A,0:38,2015-11-12,data\processed_wav\289800.wav
